Vehicle_ID,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events
CAR-02,23.317045,79.4792,92,6
 CAR-09,15.304354,87.08,133 kmh,6
car-22,15.91,78.6037,95,2
CAR 29,27.8772,79.9095,172 kmh,2
CAR-26 ,21.506461,73.0384,171 kmh,4
 CAR-07,17.9257,78.1502,175 kmh,0
 CAR-03,14.210521,78.0006,85,2
 CAR-29,20.569776,73.3681,60,3
CAR-19 ,14.0495,74.23,134 kmh,4
CAR 30,14.284139,76.066313,178 kmh,4
CAR-05 ,18.97,78.3,135 kmh,4
CAR 24,19.490386,75.540931,124 kmh,6
car-20,26.365,79.465731,165 kmh,2
CAR-13 ,19.237,72.14,155 kmh,2
CAR 17,17.9361,80.607507,149 kmh,1
CAR-05,25.598491,79.85,171 kmh,0
CAR 12,27.63,72.26,126 kmh,6
CAR-30 ,22.4736,78.474339,46,0
CAR-03,14.833852,85.372273,152 kmh,4
CAR-24 ,15.7757,73.767834,100,0
 CAR-07,24.8,75.347084,83,4
CAR-29,14.879432,85.15,88,3
CAR-26,16.8323,75.6295,135 kmh,0
 CAR-27,26.286993,77.782653,137 kmh,2
CAR-18,18.97,87.918979,160 kmh,2
CAR-08 ,24.47,78.6966,58,2
CAR-02 ,26.5623,84.1826,145 kmh,1
CAR-18 ,15.42,77.893637,100,5
CAR-14,17.9881,84.505588,98,2
car-02,17.96,77.544013,68,1
CAR-07 ,24.8642,81.0905,152 kmh,3
CAR 23,24.19,74.7838,150 kmh,6
CAR-23 ,19.7918,76.62,135 kmh,6
CAR-13 ,21.752277,82.6,83,5
CAR 26,23.66,77.195583,145 kmh,1
CAR-15 ,20.379023,82.8632,45,2
CAR 02,27.33,77.249676,93,5
CAR 16,27.183938,77.64,99,2
car-08,16.5236,87.51,44,2
CAR-09,26.96,76.64,142 kmh,0
CAR-03 ,25.6206,75.23934,91,6
CAR 04,15.772819,84.3308,132 kmh,6
car-03,15.43,75.61,46,5
 CAR-08,22.4931,77.77,62,4
CAR-15 ,26.831584,79.23,42,0
CAR 05,24.8094,86.66,168 kmh,4
car-03,15.4861,79.0943,167 kmh,0
CAR-15 ,20.46,85.73,171 kmh,6
 CAR-13,15.8542,73.371996,74,1
 CAR-10,19.70812,87.9632,100,2
 CAR-10,18.27,82.94,49,3
car-12,18.58,75.36,144 kmh,5
CAR-24,21.37,80.767054,68,0
car-11,15.12,77.350689,79,3
CAR-21,21.5172,80.69,169 kmh,6
CAR 16,15.921043,79.207736,65,1
CAR-14 ,23.3767,84.97,58,1
CAR-20 ,26.026843,83.283078,170 kmh,1
CAR-09,13.995508,81.829929,135 kmh,6
CAR 05,23.35,76.9015,60,0
car-13,25.9,83.38,84,4
 CAR-06,22.186876,73.976932,140 kmh,3
CAR-01,19.5316,73.040361,52,3
 CAR-13,23.3788,72.09,129 kmh,5
CAR-23,12.6415,85.885933,66,6
CAR-07 ,17.95,74.302299,67,1
CAR 23,23.8193,74.01,70,0
CAR-30,18.4324,84.9,59,0
CAR 21,22.38,85.465889,86,5
CAR 10,12.93,75.457839,54,0
CAR-05 ,15.6284,72.7,76,0
CAR-12,23.0094,80.366111,151 kmh,4
CAR-19,20.2458,73.8219,99,0
car-05,20.159662,75.8195,92,4
CAR-25 ,13.835349,82.952505,79,6
CAR-22,18.926353,79.95,47,6
car-12,24.08,86.436919,180 kmh,1
CAR-13,18.21,75.987244,77,3
CAR-12,22.765189,75.140812,169 kmh,6
 CAR-11,14.5879,85.06,57,0
 CAR-02,14.877855,85.199742,72,3
CAR-04,23.77,84.6483,156 kmh,5
car-27,16.57,77.325005,170 kmh,1
CAR-23 ,25.338121,76.3694,177 kmh,0
CAR-23 ,12.2423,80.33,162 kmh,3
CAR-30,25.15,86.031651,134 kmh,2
CAR-11,14.461279,72.67989,83,6
 CAR-09,20.0764,82.793833,120 kmh,2
car-17,20.030172,87.6,58,0
CAR-15,18.392225,73.7127,123 kmh,3
CAR-12,17.96131,75.4482,129 kmh,5
 CAR-13,20.45,74.6848,173 kmh,6
CAR-30,12.1303,75.779619,53,2
CAR-09 ,18.597149,73.887726,59,3
CAR 19,22.286078,87.48,140 kmh,0
CAR-12 ,13.8473,77.8315,175 kmh,6
CAR 17,16.9815,86.870373,92,6
CAR-25,15.6608,77.87,146 kmh,3
CAR-18,18.209101,87.1,154 kmh,3
CAR-02,13.266,74.58,150 kmh,6
CAR-27 ,21.563292,79.13,58,6
CAR 09,14.98,72.660172,125 kmh,4
car-04,27.70385,75.822789,171 kmh,2
 CAR-11,26.7208,83.810285,126 kmh,3
 CAR-18,20.68,78.82,135 kmh,5
 CAR-25,17.104565,80.66,138 kmh,0
CAR-18 ,20.09,72.8,71,4
CAR-10 ,23.5,81.609646,99,4
car-14,13.43,83.424121,180 kmh,5
CAR 01,23.8384,80.644782,44,4
CAR 07,17.7874,74.785351,123 kmh,6
CAR-15,24.1525,79.37,70,3
CAR-23,24.86,74.69,91,4
car-04,12.32,87.937262,171 kmh,4
car-25,18.287483,73.81,78,1
 CAR-29,24.0773,73.18,158 kmh,3
CAR-28 ,24.45,84.96,41,5
car-12,15.650714,74.8072,165 kmh,6
car-07,18.0795,77.2442,154 kmh,4
car-24,14.624384,80.6622,70,1
car-26,13.04,78.62,170 kmh,3
 CAR-17,19.1182,72.649305,42,2
CAR-07,20.818846,72.3471,164 kmh,3
CAR-25 ,23.142019,78.22,84,3
car-25,12.27,82.725652,167 kmh,1
CAR-07,21.25,81.0803,133 kmh,5
CAR-25 ,23.0682,72.714,56,4
 CAR-05,25.8333,77.1753,56,1
 CAR-15,12.088,72.34,160 kmh,3
CAR 20,22.39,78.74153,50,5
CAR-02,18.684577,83.380012,92,5
car-28,19.151304,76.126324,67,5
 CAR-28,21.13,83.431088,47,5
CAR-14 ,12.8541,74.966969,171 kmh,1
CAR-19,18.160132,78.808874,168 kmh,0
 CAR-21,18.955728,77.3517,152 kmh,3
CAR-11 ,13.68,84.6718,163 kmh,3
 CAR-07,15.7391,76.0419,99,3
 CAR-14,19.41,82.6905,80,6
CAR-19,13.36,73.6486,170 kmh,1
CAR 03,14.2431,85.66,48,6
CAR-08,24.257101,73.0335,141 kmh,5
car-20,16.3458,83.04,142 kmh,3
CAR-10 ,14.8,86.67,52,5
car-06,18.0606,83.0152,80,6
CAR-10 ,27.4,83.31,178 kmh,1
car-26,21.16,79.16,156 kmh,3
CAR 22,16.919166,81.952263,146 kmh,3
CAR-06 ,16.41,73.8457,92,6
 CAR-30,19.14,84.588215,54,3
car-18,14.25,84.62,67,4
CAR-06 ,15.93,72.348101,175 kmh,4
CAR 08,27.19,73.44,164 kmh,6
 CAR-13,18.292252,76.1,81,3
CAR-02 ,23.48,82.9603,93,0
CAR-29 ,12.8438,72.07,150 kmh,6
CAR-08 ,13.749832,82.532611,44,4
CAR-29 ,24.47614,80.35,84,1
 CAR-27,16.1513,76.254222,148 kmh,4
CAR-25 ,25.2676,83.13,176 kmh,1
CAR-27 ,13.909384,84.601631,91,0
 CAR-04,23.1148,76.0199,63,4
CAR 07,18.613924,75.65341,49,5
CAR 11,12.603797,86.68,79,6
CAR 07,21.3099,74.2423,176 kmh,4
 CAR-28,19.7885,76.9066,129 kmh,0
CAR 08,24.9263,75.51,47,4
CAR 28,18.145469,72.51,97,6
 CAR-26,18.172131,78.9034,82,1
CAR-23 ,25.06,73.223321,94,5
car-03,17.792214,86.6626,85,0
CAR 23,16.95,74.2663,143 kmh,4
CAR 25,23.3274,77.307757,176 kmh,2
car-27,15.09,83.33,180 kmh,6
CAR-06 ,13.803027,83.52,151 kmh,6
 CAR-22,18.74,76.4071,59,3
car-18,13.6863,87.9917,43,4
 CAR-26,26.6949,76.24702,97,3
CAR-27 ,16.57,79.3109,123 kmh,1
CAR 26,19.548033,75.8428,171 kmh,1
CAR-10 ,18.76721,82.508061,147 kmh,0
CAR-17,12.56,78.48,145 kmh,0
CAR-02 ,25.178392,77.664105,74,3
CAR-02 ,13.5,85.01,92,6
 CAR-20,14.821767,86.16,124 kmh,4
CAR 09,12.52,77.362986,171 kmh,1
 CAR-06,12.7097,82.263972,127 kmh,3
CAR-16 ,23.434364,83.338986,159 kmh,2
CAR 22,15.64,82.41,85,0
CAR-17,12.264671,87.1962,69,0
CAR 14,25.5589,79.82,79,4
car-28,22.99,83.225,48,0
CAR-21 ,19.02,79.889165,149 kmh,1
CAR-02 ,14.76,75.5,64,6
 CAR-12,17.17,74.9481,137 kmh,0
CAR-18 ,18.41,72.9742,82,0
CAR 30,17.070061,73.096076,139 kmh,6
car-15,12.8424,85.6963,61,3
CAR-11,27.18,80.7287,100,5
CAR-10,18.606907,83.79,86,2
car-22,19.986384,81.284255,149 kmh,4
CAR 22,27.3006,79.675649,129 kmh,2
CAR-10,13.493158,76.3487,57,2
car-29,27.31,83.8873,64,3
CAR 05,17.34,83.508912,120 kmh,0
CAR-28 ,24.1699,83.225667,77,4
CAR 28,26.7253,78.7375,178 kmh,5
CAR 28,12.46,73.028921,74,1
CAR-03,23.892,79.57,42,3
 CAR-16,13.8859,75.096111,161 kmh,5
car-25,15.608435,86.6,75,1
car-10,17.29,75.38,82,4
CAR 23,25.83,72.5419,100,2
car-19,15.6638,76.5735,62,3
 CAR-26,15.15,75.05215,57,1
CAR-01 ,23.8,76.572369,67,1
 CAR-03,17.8225,73.8403,95,4
CAR-20,25.689492,84.6173,178 kmh,1
car-23,26.8126,78.31414,44,2
car-27,22.827715,83.7808,120 kmh,6
CAR-03 ,20.441,83.7116,45,1
 CAR-26,13.190534,74.8202,152 kmh,4
car-10,26.65,76.88,64,5
car-18,19.09,74.637974,67,6
CAR-18 ,19.37,77.823251,165 kmh,5
CAR 29,19.703401,73.4735,180 kmh,2
CAR-25,21.42905,76.799483,120 kmh,4
car-08,24.59,73.002,65,1
 CAR-17,13.672209,82.51,73,3
 CAR-01,24.91,81.69,172 kmh,5
car-11,22.1,81.278401,167 kmh,1
CAR 07,27.04,87.600763,171 kmh,4
car-01,27.078374,77.2099,91,2
CAR 03,25.65,81.307967,75,2
 CAR-14,22.05,85.07,52,6
CAR-30,27.6397,73.19239,167 kmh,1
CAR-03 ,22.258902,85.4186,126 kmh,1
 CAR-26,17.051,74.276683,94,0
 CAR-10,20.205,78.95,173 kmh,5
 CAR-15,19.0859,78.1,146 kmh,4
car-28,15.261119,73.58,52,1
CAR-29,16.5485,84.473,95,1
CAR-18 ,27.3163,87.364799,122 kmh,6
CAR-26,16.219981,73.8877,158 kmh,0
CAR-06,23.116747,74.149971,166 kmh,5
CAR-22 ,15.72,75.8653,169 kmh,1
CAR-01 ,25.7091,72.6782,173 kmh,4
CAR-18 ,17.5793,72.53657,76,6
CAR-21,12.44,74.273996,98,6
CAR-07 ,17.3,76.921222,88,4
CAR-26,14.397,72.24,44,1
CAR-14 ,12.0612,76.841283,63,2
CAR-04,22.47,77.359075,174 kmh,1
CAR-18,24.0218,81.9042,163 kmh,4
CAR-28 ,18.8405,72.57,65,3
CAR 16,25.96,86.27,59,6
 CAR-07,25.67,72.1631,120 kmh,0
CAR-14,23.7436,73.718014,95,5
CAR-17 ,15.78,82.1661,69,1
 CAR-09,18.14,81.70068,154 kmh,4
 CAR-09,20.354676,83.069847,64,3
CAR-06,24.054555,75.3033,95,5
 CAR-05,26.1134,85.9927,171 kmh,6
CAR 17,19.05,74.736972,85,0
CAR-02,17.5347,79.49,42,1
CAR-10 ,15.25,73.127989,75,2
CAR 07,20.35,78.01,146 kmh,5
car-30,15.1508,79.9292,165 kmh,6
CAR-24 ,19.042698,74.423727,135 kmh,5
CAR-05,19.0776,79.558396,137 kmh,0
CAR-21,19.7853,73.870739,48,2
 CAR-30,22.6,75.823939,42,1
CAR 03,13.009342,84.2,139 kmh,1
CAR-08,27.8173,78.17,98,3
car-09,27.058648,84.427472,42,6
CAR-29,20.3375,87.661331,60,1
CAR 21,15.8424,78.453983,87,4
 CAR-25,21.4391,85.04,175 kmh,6
car-16,23.179393,86.5787,81,4
CAR-16 ,26.65,79.7119,69,5
CAR-30 ,27.9517,75.1,45,1
CAR 05,14.11,73.436,133 kmh,2
CAR-29 ,13.1,85.91,84,3
car-05,19.47716,83.6099,78,5
CAR 14,23.691671,82.8116,168 kmh,5
 CAR-26,27.39,79.801836,62,3
CAR 26,27.0277,78.88,166 kmh,0
car-18,14.816502,77.544013,177 kmh,6
CAR-30,18.1545,87.1411,100,1
car-19,26.535041,82.545059,78,0
CAR 05,20.0398,73.52,177 kmh,6
CAR 22,15.684353,84.215621,148 kmh,5
 CAR-04,18.1707,84.5755,147 kmh,4
 CAR-23,27.489753,81.7246,138 kmh,0
 CAR-22,21.835925,86.447122,143 kmh,5
 CAR-23,23.7719,73.028529,173 kmh,6
car-13,20.3572,76.86,44,4
 CAR-22,15.481165,81.28,43,3
CAR-14,23.4778,75.13,138 kmh,6
CAR 09,16.88,86.97,127 kmh,3
CAR-19,25.86,87.8612,154 kmh,1
 CAR-13,20.964867,76.181,130 kmh,5
CAR 01,21.9423,77.593099,156 kmh,1
car-18,14.506329,79.3284,150 kmh,2
car-07,27.95,84.37,155 kmh,2
CAR-06,20.401578,73.7928,150 kmh,1
 CAR-18,14.368786,76.7495,65,6
CAR-26 ,13.39,77.2129,125 kmh,5
 CAR-13,26.68,80.8156,130 kmh,4
CAR-05,25.7989,75.387958,97,0
CAR-10,25.725642,76.869774,177 kmh,0
CAR-14,13.65,72.707219,68,3
car-19,19.0176,82.472,157 kmh,0
CAR-10 ,21.817796,73.707359,121 kmh,2
CAR 19,25.7966,78.373113,63,2
CAR-08 ,12.732622,86.9547,162 kmh,6
CAR 13,13.4465,80.254613,126 kmh,1
car-19,20.512074,78.7848,53,1
car-21,14.87,87.476126,162 kmh,0
car-15,15.353214,72.101039,69,4
CAR-24 ,22.56,73.528108,146 kmh,5
car-21,21.9699,78.966082,164 kmh,3
CAR 08,13.970864,78.804,96,1
 CAR-29,24.765141,72.0273,135 kmh,5
 CAR-19,26.2605,82.11,131 kmh,0
CAR-04 ,20.589,74.9339,74,2
car-19,24.66,81.05,60,4
CAR-09,25.262632,74.010375,72,1
CAR-02 ,20.733785,77.73,129 kmh,3
 CAR-14,16.954184,80.156106,59,2
car-07,13.6903,72.923771,150 kmh,4
CAR-05,12.521911,74.627349,179 kmh,4
car-23,21.149962,76.67,141 kmh,0
car-14,12.4663,87.9473,45,5
car-26,25.0,86.785681,140 kmh,4
CAR 28,22.3116,86.7132,133 kmh,5
car-05,13.893107,85.73,162 kmh,5
CAR-25,24.72,72.3737,56,1
CAR 02,21.55,77.49,66,6
 CAR-16,14.6147,84.435412,171 kmh,5
 CAR-22,16.3868,78.39,56,1
car-17,16.3788,81.48,162 kmh,0
CAR 14,27.181,87.4786,56,0
CAR 27,27.8222,82.21,131 kmh,4
CAR-17,19.427211,81.063548,55,3
CAR-06,26.6287,84.32,89,4
 CAR-06,13.02,83.4101,77,5
CAR-16 ,22.920593,79.8942,82,4
 CAR-27,25.15,77.5262,155 kmh,5
CAR 07,20.164,78.01,177 kmh,5
CAR-18,19.369721,85.44,163 kmh,6
CAR 03,26.8597,86.1247,45,1
CAR-11 ,19.9966,82.5607,75,0
CAR-30,21.070289,81.3596,165 kmh,5
 CAR-18,27.452202,72.596035,66,4
CAR-05,18.6026,76.783193,125 kmh,0
CAR-21,21.883966,75.5,121 kmh,5
CAR-07,19.283424,85.715057,43,4
car-25,16.5,75.2356,166 kmh,3
car-20,15.63,80.7122,143 kmh,3
CAR-05 ,17.35,81.8491,137 kmh,3
CAR 19,20.904539,75.45,72,5
CAR 25,15.2509,78.72,158 kmh,3
 CAR-05,20.8133,78.1457,87,0
CAR-25 ,19.8793,83.38,88,6
car-06,20.89,73.2404,135 kmh,6
 CAR-27,15.4804,73.29,96,3
car-18,22.94,77.164433,127 kmh,6
car-22,22.04,82.63,155 kmh,2
CAR-28,13.243113,77.657532,93,2
car-22,27.9987,73.87,98,2
car-25,21.59,78.77743,75,0
CAR-06,16.53,77.5,84,2
CAR-30,21.868388,86.58,141 kmh,6
 CAR-30,17.47,74.813423,83,1
car-20,20.34,80.04,97,1
CAR-15,21.12316,74.87,169 kmh,2
car-02,27.535125,76.6939,122 kmh,1
car-01,22.336143,73.355931,58,0
CAR-08 ,12.67,73.407053,171 kmh,3
CAR 26,12.9608,84.621973,40,1
CAR 13,14.988148,85.46,180 kmh,5
CAR-30,14.09728,76.4422,124 kmh,1
CAR 18,15.5617,79.6,92,6
CAR 22,18.9505,82.29,179 kmh,3
 CAR-10,16.37575,82.41,92,6
car-25,26.8422,81.22,143 kmh,0
car-16,15.07,75.129536,100,3
 CAR-23,19.36,82.24,69,6
 CAR-09,23.038788,73.76,96,2
CAR-26 ,17.3233,74.1926,130 kmh,4
 CAR-30,20.1222,74.08,76,1
 CAR-12,25.0598,82.9627,49,2
 CAR-07,12.68,72.416245,74,1
 CAR-03,18.6018,82.6637,92,6
CAR 16,27.791341,73.8271,99,3
CAR-15 ,24.28,85.75,71,1
car-13,21.7931,73.790201,164 kmh,2
 CAR-17,22.5588,87.8393,67,2
CAR-26 ,25.748747,87.42,63,2
 CAR-26,18.11769,82.8551,40,1
CAR 17,13.13,72.69,167 kmh,0
CAR-05,26.8267,76.4,61,2
CAR-07,19.02,74.835,143 kmh,6
car-06,15.523362,83.3778,170 kmh,3
 CAR-24,26.16,84.3766,71,3
CAR-24,22.56,82.34,56,1
CAR 30,22.65,75.786458,89,0
 CAR-21,12.092426,73.86,124 kmh,0
CAR-24 ,26.242831,73.82,70,3
car-01,20.95,72.63,77,2
CAR 19,17.8,83.306835,100,4
CAR-20 ,16.449047,84.0105,176 kmh,5
CAR-07,19.65,80.8208,76,1
car-01,15.2763,79.0376,179 kmh,2
car-03,12.902689,79.04036,56,1
car-15,15.16,72.4666,51,0
 CAR-24,23.48,86.983626,152 kmh,3
CAR 25,19.54,85.642883,47,6
CAR 05,14.4058,75.25,139 kmh,2
CAR 23,17.5865,75.92,76,3
 CAR-13,13.003172,80.244,97,3
CAR 20,24.340483,87.167464,91,6
 CAR-08,19.43,77.5722,139 kmh,2
 CAR-19,23.0303,79.76,62,5
CAR-04,18.33,79.7659,174 kmh,4
CAR-15,14.28616,75.9561,51,3
CAR-03,17.36,86.018427,151 kmh,1
 CAR-22,15.51,79.455,120 kmh,6
CAR-06 ,19.7709,83.42,162 kmh,5
CAR-13 ,22.1328,87.6819,155 kmh,5
car-19,18.96,74.049638,82,1
CAR 26,27.6964,73.92,53,3
CAR 13,13.8568,75.2659,89,3
car-06,16.720665,80.9207,121 kmh,1
CAR-17 ,15.74,84.93,42,5
 CAR-08,23.34,73.501747,70,1
CAR-30 ,21.744656,76.1606,150 kmh,1
car-18,15.232307,79.1575,48,3
car-30,14.117441,83.0322,78,3
CAR-22,22.4,84.89,50,4
CAR 10,16.7035,80.39,70,6
CAR 27,15.02,87.6729,86,4
CAR-04 ,26.9549,81.531,158 kmh,0
CAR-18 ,13.74,74.9245,43,2
CAR-27,17.2666,85.6116,134 kmh,4
 CAR-02,18.869,72.1262,176 kmh,1
CAR-20,12.4216,76.078431,59,6
CAR 25,27.81,73.4353,163 kmh,0
 CAR-15,14.70007,80.0958,158 kmh,1
CAR 23,27.3,74.57,151 kmh,0
CAR 24,24.7529,83.9518,53,2
CAR 25,27.7259,74.0762,152 kmh,6
CAR 20,20.67217,74.61,60,6
CAR-14,26.8,86.4678,99,4
car-08,13.6,78.43,149 kmh,4
CAR 20,20.12,79.891606,65,6
CAR-23 ,13.472604,72.52,90,2
 CAR-27,14.977376,86.769108,177 kmh,6
CAR-15,19.2843,81.1399,76,5
CAR-24 ,18.29,83.64,91,4
car-17,16.96947,85.5,137 kmh,2
CAR-21 ,20.5895,77.097176,172 kmh,2
CAR 22,22.37,73.83,170 kmh,4
CAR-27,23.08,79.1866,123 kmh,0
CAR 11,26.829249,87.78,123 kmh,0
CAR-17,17.420555,72.202098,176 kmh,6
CAR 16,13.892779,85.243355,95,4
CAR-24 ,25.39,82.74,77,3
car-22,26.238572,72.0391,82,1
CAR-19 ,19.695136,79.9686,160 kmh,1
CAR 17,15.534728,87.9269,129 kmh,0
CAR-13 ,15.556201,80.869105,78,2
CAR-12 ,26.2692,83.2161,67,3
 CAR-07,22.279478,77.0389,67,5
CAR 24,23.764,83.91,93,1
CAR-28,15.4428,83.6167,75,5
CAR-14 ,25.445754,75.6099,56,0
CAR 29,22.02,82.462698,177 kmh,2
CAR-29 ,13.028577,74.503,147 kmh,0
CAR-13,16.574609,81.6936,171 kmh,0
CAR-10,19.9253,87.938183,40,4
car-09,26.128,72.6035,40,4
 CAR-22,17.1284,77.0372,152 kmh,4
CAR-03 ,17.584662,84.365576,97,6
CAR-01,27.83,81.3895,172 kmh,3
 CAR-30,14.86,81.8725,133 kmh,6
CAR-27,20.45,76.2097,171 kmh,4
CAR-22,17.8574,82.03,138 kmh,4
CAR-15 ,22.386,86.630608,51,0
 CAR-07,14.9728,73.3102,159 kmh,2
 CAR-15,24.1823,82.364321,142 kmh,0
 CAR-29,15.4791,85.390863,63,5
CAR-23,20.29,72.38,76,3
CAR-04,22.467,79.46,174 kmh,3
CAR 04,24.9202,80.977019,40,3
CAR-23,22.628778,83.899,98,6
CAR-11,14.238068,86.8434,149 kmh,4
car-28,25.6166,82.6795,78,1
CAR 10,16.83,73.6355,41,6
CAR-03,19.392531,77.44,180 kmh,6
CAR-05,12.22,74.774885,80,1
CAR 03,13.03,74.25,149 kmh,4
 CAR-19,25.52,85.573831,48,0
CAR-03 ,20.546995,72.4695,75,0
car-08,26.6463,86.52,72,6
 CAR-17,19.8,72.8533,125 kmh,5
CAR 11,26.3677,74.79,74,4
CAR-26,18.74,84.724026,139 kmh,3
CAR 08,15.6522,85.9492,135 kmh,3
CAR-24,16.64,81.714537,66,1
CAR-23 ,26.239835,87.6111,140 kmh,0
CAR-18 ,21.3489,75.3511,129 kmh,4
CAR-06,24.104476,74.621909,120 kmh,2
car-24,15.2396,77.22,135 kmh,6
car-09,12.19,84.77967,171 kmh,3
 CAR-14,17.8886,77.58,48,0
CAR 20,27.62,84.717232,74,1
CAR 19,13.406807,74.7023,48,3
CAR-16,19.4,84.981936,147 kmh,3
CAR-26 ,14.0088,80.4219,156 kmh,6
car-23,17.158661,87.94,82,3
car-09,13.433183,81.21,120 kmh,1
CAR 24,20.59,87.835,163 kmh,2
 CAR-24,19.01998,83.7923,71,0
CAR 28,13.366651,73.6812,43,2
 CAR-24,20.95,77.542037,125 kmh,0
 CAR-06,22.11,76.8184,80,6
CAR-19 ,19.397295,84.27,158 kmh,4
CAR 21,27.1139,75.5531,149 kmh,4
CAR-30,22.908325,77.13,133 kmh,5
car-11,17.5197,82.766818,81,6
car-07,24.1563,78.4001,131 kmh,2
CAR-07 ,14.8702,81.35,141 kmh,3
CAR-22,14.2579,76.522095,130 kmh,0
CAR 08,24.4044,73.615018,128 kmh,3
CAR-06,15.58,78.438179,40,0
car-06,14.760684,86.861458,84,2
 CAR-26,19.11,78.132003,135 kmh,6
CAR-20 ,25.5992,75.6895,129 kmh,1
CAR 29,16.14,83.439518,84,2
car-05,12.65,77.5986,94,5
 CAR-06,20.0111,84.657085,179 kmh,1
car-28,24.332047,87.9664,122 kmh,4
CAR-25,25.78,72.49,130 kmh,4
 CAR-22,27.705651,82.137555,178 kmh,0
 CAR-24,26.350498,76.3895,127 kmh,1
car-26,16.111105,78.224,42,5
car-19,12.1839,73.145,72,2
CAR 26,15.073375,74.7313,47,6
CAR 21,19.53,78.6916,54,1
CAR-12,27.7884,84.482549,136 kmh,5
CAR-18 ,18.568001,75.733882,134 kmh,5
CAR-02,19.2094,81.570135,51,2
CAR 05,26.476069,80.927254,156 kmh,4
 CAR-14,17.95,72.800549,69,6
 CAR-25,13.99,81.643164,158 kmh,0
CAR-19 ,27.024379,76.7516,147 kmh,0
car-24,20.16,83.12,55,1
CAR 10,17.1993,87.31,66,3
CAR-13,14.04,78.4275,63,6
 CAR-28,23.859674,85.134389,120 kmh,5
 CAR-23,18.342517,84.9958,83,2
car-02,12.84,72.07787,159 kmh,2
CAR 26,21.4465,87.04,140 kmh,0
 CAR-15,22.76,87.349734,179 kmh,0
CAR 27,13.579988,86.043426,72,5
car-01,15.18,75.06,161 kmh,6
CAR-26 ,25.47096,73.57845,150 kmh,2
car-30,12.1767,86.34,135 kmh,6
CAR-03 ,21.071978,77.884404,132 kmh,4
CAR-27 ,25.1064,72.391,175 kmh,0
CAR-05 ,23.21,82.7261,54,1
CAR-08 ,20.053,77.717785,59,2
 CAR-23,13.5358,87.9193,86,5
 CAR-23,21.755081,83.6601,47,4
CAR-06,27.23,73.83,65,4
CAR-24,25.002267,73.537685,143 kmh,1
car-26,25.374789,78.200542,169 kmh,3
CAR 06,26.7,82.8376,173 kmh,0
CAR 12,16.873941,79.0927,40,1
CAR-07,17.94,74.6923,177 kmh,0
CAR-02 ,20.371,73.01,63,5
 CAR-02,13.08,86.6773,179 kmh,6
car-18,27.341679,80.3959,171 kmh,4
car-25,24.0959,74.5,123 kmh,1
CAR-21 ,27.1704,73.58,91,5
car-03,13.4125,78.94,62,4
CAR-03 ,16.1999,72.1237,152 kmh,5
CAR-29 ,14.09842,81.0256,144 kmh,1
 CAR-01,27.030043,80.3301,147 kmh,0
CAR-02 ,15.4891,80.2,139 kmh,3
CAR-07 ,23.709174,76.8741,129 kmh,5
CAR-01,20.590169,82.38,135 kmh,2
CAR-17 ,14.29,78.5162,67,0
 CAR-04,20.471408,82.725289,150 kmh,1
 CAR-18,13.1178,75.1277,125 kmh,6
 CAR-20,15.8902,81.0387,167 kmh,4
 CAR-24,13.454029,73.5156,62,2
CAR 18,12.952,87.4016,143 kmh,1
CAR-04 ,26.21,80.2621,58,2
CAR-11,12.8252,87.1603,132 kmh,0
CAR 18,22.72107,77.49,175 kmh,2
CAR-11 ,27.1055,77.4503,166 kmh,4
 CAR-26,12.5833,75.66423,178 kmh,6
CAR 04,26.2,75.5522,90,4
CAR-14,22.43,77.33,147 kmh,4
CAR-13 ,25.22,73.173941,150 kmh,1
CAR 20,18.365458,83.53,58,4
CAR-26,19.797695,81.1,86,3
car-18,13.4352,83.310916,60,2
car-13,14.21,72.1816,171 kmh,4
 CAR-20,13.4,73.5145,66,2
CAR-11 ,12.62,79.87,57,0
car-16,27.207181,85.25,146 kmh,1
 CAR-07,17.956496,76.086064,56,2
CAR 08,14.0802,72.468273,174 kmh,6
 CAR-06,14.834564,72.67,73,4
CAR-12 ,13.742228,84.7613,45,0
car-08,23.7275,72.64,100,1
CAR-04,20.31,84.84,58,5
 CAR-06,16.38311,79.0897,153 kmh,4
CAR 11,19.19,76.46,49,4
car-27,13.5974,84.3522,94,0
 CAR-30,26.8683,76.975073,129 kmh,2
CAR-25 ,22.28,87.742021,45,0
CAR-27,12.5438,83.7,173 kmh,6
CAR 24,13.460304,79.0678,55,5
CAR 05,26.28,75.38,142 kmh,6
CAR-23,15.1,76.448968,74,1
CAR-07 ,17.013224,82.24,169 kmh,5
 CAR-18,27.01,86.3136,155 kmh,4
CAR-04 ,17.127183,77.63,78,5
CAR-14,17.2067,74.27,147 kmh,4
car-21,27.485,84.8352,150 kmh,4
car-09,17.84,80.037727,83,5
CAR-30,19.486763,76.9307,89,0
 CAR-15,27.434228,83.4697,179 kmh,1
CAR-26,12.37,78.743283,163 kmh,6
car-08,16.8571,81.0931,80,3
CAR-17 ,15.6004,73.5586,91,2
 CAR-24,27.438839,81.48,124 kmh,1
CAR 27,15.25,79.1092,56,5
CAR-05 ,13.79,76.3274,176 kmh,2
CAR-06 ,18.4102,85.8121,42,6
car-15,26.03,80.15,145 kmh,0
 CAR-01,19.75,75.55,42,3
